date,team,assists,ats margin,ats streak,biggest lead,blocks,conference,defensive rebounds,fast break points,field goals attempted,field goals made,fouls,free throws attempted,free throws made,game number,line,losses,margin,margin after the first,margin after the third,margin at the half,matchup losses,matchup wins,offensive rebounds,playoffs,points,points in the paint,position,rebounds,rest,season,steals,streak,team rebounds,three pointers attempted,three pointers made,total,turnovers,wins,o:team,o:assists,o:ats margin,o:ats streak,o:biggest lead,o:blocks,o:conference,o:defensive rebounds,o:fast break points,o:field goals attempted,o:field goals made,o:fouls,o:free throws attempted,o:free throws made,o:game number,o:line,o:losses,o:margin,o:margin after the first,o:margin after the third,o:margin at the half,o:matchup losses,o:matchup wins,o:offensive rebounds,o:playoffs,o:points,o:points in the paint,o:position,o:rebounds,o:rest,o:season,o:steals,o:streak,o:team rebounds,o:three pointers attempted,o:three pointers made,o:total,o:turnovers,o:wins
20101029,Bucks,18,-15.5,-1,8,5,Eastern,30,10,87,31,29,25,20,2,-4.5,1,-11,1,-10,-9,0,0,9,0,85,34,0,39,1,2010,4,-1,11,20,3,202,13,0,Timberwolves,13,15.5,-1,17,11,Western,42,15,85,32,27,36,26,2,4.5,1,11,-1,10,9,0,0,20,0,96,36,0,62,1,2010,8,-1,12,22,6,202,18,0
20101029,Warriors,32,12.5,0,24,7,Western,37,24,81,43,25,17,9,2,-5.5,0,18,-1,23,4,0,0,9,0,109,38,0,46,1,2010,8,1,10,24,14,218.5,17,1,Clippers,17,-12.5,-1,3,1,Western,26,25,83,32,16,32,22,2,5.5,1,-18,1,-23,-4,0,0,14,0,91,38,0,40,1,2010,7,-1,11,18,5,218.5,16,0
20101029,Clippers,17,-12.5,-1,3,1,Western,26,25,83,32,16,32,22,2,5.5,1,-18,1,-23,-4,0,0,14,0,91,38,0,40,1,2010,7,-1,11,18,5,218.5,16,0,Warriors,32,12.5,0,24,7,Western,37,24,81,43,25,17,9,2,-5.5,0,18,-1,23,4,0,0,9,0,109,38,0,46,1,2010,8,1,10,24,14,218.5,17,1
20101030,Bucks,19,4,-2,14,5,Eastern,26,11,71,32,23,27,23,3,-6,2,10,9,11,8,0,0,14,0,98,32,0,40,0,2010,7,-2,6,22,11,182.5,18,0,Hornets,13,-4,-2,1,5,Eastern,23,17,64,30,28,23,19,3,6,2,-10,-9,-11,-8,0,0,5,0,88,28,0,28,0,2010,6,-2,7,19,9,182.5,18,0
20101030,Hornets,13,-4,-2,1,5,Eastern,23,17,64,30,28,23,19,3,6,2,-10,-9,-11,-8,0,0,5,0,88,28,0,28,0,2010,6,-2,7,19,9,182.5,18,0,Bucks,19,4,-2,14,5,Eastern,26,11,71,32,23,27,23,3,-6,2,10,9,11,8,0,0,14,0,98,32,0,40,0,2010,7,-2,6,22,11,182.5,18,0
20101030,Bulls,17,0.5,-1,10,10,Eastern,37,26,86,37,26,31,22,2,-9.5,1,10,-3,-15,-19,0,0,14,0,101,42,0,51,2,2010,11,-1,10,18,5,193.5,15,0,Pistons,14,-0.5,2,21,7,Eastern,32,15,82,31,25,35,24,3,9.5,2,-10,3,15,19,0,0,12,0,91,28,0,44,0,2010,8,-2,15,18,5,193.5,16,0
20101030,Pistons,14,-0.5,2,21,7,Eastern,32,15,82,31,25,35,24,3,9.5,2,-10,3,15,19,0,0,12,0,91,28,0,44,0,2010,8,-2,15,18,5,193.5,16,0,Bulls,17,0.5,-1,10,10,Eastern,37,26,86,37,26,31,22,2,-9.5,1,10,-3,-15,-19,0,0,14,0,101,42,0,51,2,2010,11,-1,10,18,5,193.5,15,0
20101030,Cavaliers,22,-6,-1,16,2,Eastern,25,27,80,39,19,29,20,3,-3,1,-3,0,-2,14,0,0,10,0,104,44,0,35,0,2010,8,-1,10,19,6,194.5,13,1,Kings,24,6,-1,11,4,Western,32,13,77,40,21,24,18,3,3,1,3,0,2,-14,0,0,11,0,107,36,0,43,0,2010,7,-1,5,15,9,194.5,14,1
20101030,Kings,24,6,-1,11,4,Western,32,13,77,40,21,24,18,3,3,1,3,0,2,-14,0,0,11,0,107,36,0,43,0,2010,7,-1,5,15,9,194.5,14,1,Cavaliers,22,-6,-1,16,2,Eastern,25,27,80,39,19,29,20,3,-3,1,-3,0,-2,14,0,0,10,0,104,44,0,35,0,2010,8,-1,10,19,6,194.5,13,1
20101030,Grizzlies,27,12.5,1,25,4,Western,34,33,93,43,25,18,15,3,-7.5,1,20,15,12,13,0,0,9,0,109,58,0,43,0,2010,22,1,6,20,8,210,17,1,Timberwolves,15,-12.5,1,0,3,Western,38,24,89,31,21,32,21,3,7.5,1,-20,-15,-12,-13,0,0,19,0,89,40,0,57,0,2010,9,1,16,20,6,210,29,1
20101030,Timberwolves,15,-12.5,1,0,3,Western,38,24,89,31,21,32,21,3,7.5,1,-20,-15,-12,-13,0,0,19,0,89,40,0,57,0,2010,9,1,16,20,6,210,29,1,Grizzlies,27,12.5,1,25,4,Western,34,33,93,43,25,18,15,3,-7.5,1,20,15,12,13,0,0,9,0,109,58,0,43,0,2010,22,1,6,20,8,210,17,1
20101030,Hawks,19,-5.5,-1,9,4,Eastern,30,19,81,34,22,30,26,3,-9.5,0,4,-9,0,4,0,0,13,0,99,48,0,43,0,2010,4,2,11,19,5,194.5,16,2,Wizards,16,5.5,-1,11,13,Eastern,26,22,76,38,25,21,15,2,9.5,1,-4,9,0,-4,0,0,8,0,95,36,0,34,1,2010,8,-1,7,12,4,194.5,17,0
20101030,Wizards,16,5.5,-1,11,13,Eastern,26,22,76,38,25,21,15,2,9.5,1,-4,9,0,-4,0,0,8,0,95,36,0,34,1,2010,8,-1,7,12,4,194.5,17,0,Hawks,19,-5.5,-1,9,4,Eastern,30,19,81,34,22,30,26,3,-9.5,0,4,-9,0,4,0,0,13,0,99,48,0,43,0,2010,4,2,11,19,5,194.5,16,2
20101030,Knicks,16,-0.5,2,9,6,Eastern,33,6,88,37,24,25,14,3,4.5,1,-5,-7,0,0,0,0,18,0,95,50,0,51,0,2010,8,-1,8,28,7,198,17,1,Trailblazers,22,0.5,2,12,7,Western,32,7,76,37,22,30,20,3,-4.5,0,5,7,0,0,0,0,9,0,100,42,0,41,2,2010,7,2,11,13,6,198,14,2
20101030,Trailblazers,22,0.5,2,12,7,Western,32,7,76,37,22,30,20,3,-4.5,0,5,7,0,0,0,0,9,0,100,42,0,41,2,2010,7,2,11,13,6,198,14,2,Knicks,16,-0.5,2,9,6,Eastern,33,6,88,37,24,25,14,3,4.5,1,-5,-7,0,0,0,0,18,0,95,50,0,51,0,2010,8,-1,8,28,7,198,17,1
20101030,Pacers,18,7.5,1,16,6,Eastern,35,18,89,37,16,25,18,3,-5.5,1,13,-5,12,0,0,0,16,0,99,46,0,51,0,2010,10,1,11,24,7,207.5,18,1,Seventysixers,13,-7.5,1,13,11,Eastern,34,15,82,36,26,16,8,3,5.5,2,-13,5,-12,0,0,0,12,0,86,40,0,46,0,2010,9,-2,5,11,6,207.5,19,0
20101030,Seventysixers,13,-7.5,1,13,11,Eastern,34,15,82,36,26,16,8,3,5.5,2,-13,5,-12,0,0,0,12,0,86,40,0,46,0,2010,9,-2,5,11,6,207.5,19,0,Pacers,18,7.5,1,16,6,Eastern,35,18,89,37,16,25,18,3,-5.5,1,13,-5,12,0,0,0,16,0,99,46,0,51,0,2010,10,1,11,24,7,207.5,18,1
20101030,Rockets,19,-18,0,7,7,Western,35,19,81,37,26,21,17,3,-5,2,-13,3,-3,3,0,0,9,0,94,54,0,44,2,2010,4,-2,8,19,3,215,19,0,Nuggets,16,18,-1,13,4,Western,35,10,90,34,24,33,29,3,5,1,13,-3,3,-3,0,0,13,0,107,38,0,48,0,2010,9,-1,8,27,10,215,12,1
20101030,Nuggets,16,18,-1,13,4,Western,35,10,90,34,24,33,29,3,5,1,13,-3,3,-3,0,0,13,0,107,38,0,48,0,2010,9,-1,8,27,10,215,12,1,Rockets,19,-18,0,7,7,Western,35,19,81,37,26,21,17,3,-5,2,-13,3,-3,3,0,0,9,0,94,54,0,44,2,2010,4,-2,8,19,3,215,19,0
20101030,Spurs,24,-18,1,9,6,Western,30,23,85,33,19,21,18,2,-9,0,-9,7,-16,-1,0,0,11,0,90,40,0,41,2,2010,7,1,5,26,6,197.5,13,1,Pelicans,20,18,2,18,5,Western,37,23,78,39,18,17,14,3,9,0,9,-7,16,1,0,0,3,0,99,32,0,40,0,2010,7,2,11,11,7,197.5,14,2
20101030,Pelicans,20,18,2,18,5,Western,37,23,78,39,18,17,14,3,9,0,9,-7,16,1,0,0,3,0,99,32,0,40,0,2010,7,2,11,11,7,197.5,14,2,Spurs,24,-18,1,9,6,Western,30,23,85,33,19,21,18,2,-9,0,-9,7,-16,-1,0,0,11,0,90,40,0,41,2,2010,7,1,5,26,6,197.5,13,1
20101031,Clippers,17,-11,-2,6,3,Western,33,11,82,28,23,31,23,3,5,2,-16,-4,-12,-2,0,0,15,0,83,40,0,48,1,2010,7,-2,12,21,4,191,16,0,Mavericks,23,11,-1,18,7,Western,33,16,77,36,22,29,20,3,-5,1,16,4,12,2,0,0,8,0,99,34,0,41,1,2010,7,-1,11,16,7,191,14,1
20101031,Mavericks,23,11,-1,18,7,Western,33,16,77,36,22,29,20,3,-5,1,16,4,12,2,0,0,8,0,99,34,0,41,1,2010,7,-1,11,16,7,191,14,1,Clippers,17,-11,-2,6,3,Western,33,11,82,28,23,31,23,3,5,2,-16,-4,-12,-2,0,0,15,0,83,40,0,48,1,2010,7,-2,12,21,4,191,16,0
20101031,Lakers,25,14.5,1,32,5,Western,37,15,88,39,18,30,23,3,-9.5,0,24,20,17,18,0,0,18,0,107,48,0,55,1,2010,9,2,12,19,6,217.5,20,2,Warriors,27,-14.5,1,0,4,Western,27,13,88,36,26,13,6,3,9.5,0,-24,-20,-17,-18,0,0,15,0,83,50,0,42,1,2010,11,2,6,19,5,217.5,18,2
20101031,Warriors,27,-14.5,1,0,4,Western,27,13,88,36,26,13,6,3,9.5,0,-24,-20,-17,-18,0,0,15,0,83,50,0,42,1,2010,11,2,6,19,5,217.5,18,2,Lakers,25,14.5,1,32,5,Western,37,15,88,39,18,30,23,3,-9.5,0,24,20,17,18,0,0,18,0,107,48,0,55,1,2010,9,2,12,19,6,217.5,20,2
20101031,Nets,16,-14.5,1,2,0,Eastern,24,2,85,30,19,23,15,3,8.5,0,-23,-11,-24,-16,0,0,19,0,78,40,0,43,1,2010,5,2,12,14,3,187.5,15,2,Heat,29,14.5,2,26,6,Eastern,35,12,67,36,21,34,24,4,-8.5,1,23,11,24,16,0,0,5,0,101,28,0,40,1,2010,10,2,9,16,5,187.5,8,2
20101031,Heat,29,14.5,2,26,6,Eastern,35,12,67,36,21,34,24,4,-8.5,1,23,11,24,16,0,0,5,0,101,28,0,40,1,2010,10,2,9,16,5,187.5,8,2,Nets,16,-14.5,1,2,0,Eastern,24,2,85,30,19,23,15,3,8.5,0,-23,-11,-24,-16,0,0,19,0,78,40,0,43,1,2010,5,2,12,14,3,187.5,15,2
20101031,Thunder,10,-27.5,-1,2,5,Western,31,11,80,32,27,34,30,3,-6.5,0,-21,-4,-17,-16,0,0,7,0,99,48,0,38,1,2010,9,2,10,20,5,202,14,2,Jazz,32,27.5,-2,27,3,Western,34,8,83,44,25,30,25,3,6.5,2,21,4,17,16,0,0,8,0,120,52,0,42,2,2010,6,-2,6,11,7,202,15,0
20101031,Jazz,32,27.5,-2,27,3,Western,34,8,83,44,25,30,25,3,6.5,2,21,4,17,16,0,0,8,0,120,52,0,42,2,2010,6,-2,6,11,7,202,15,0,Thunder,10,-27.5,-1,2,5,Western,31,11,80,32,27,34,30,3,-6.5,0,-21,-4,-17,-16,0,0,7,0,99,48,0,38,1,2010,9,2,10,20,5,202,14,2
20101101,Bulls,27,11,1,17,4,Eastern,27,27,71,43,33,32,19,3,-1,1,12,11,15,9,0,0,9,0,110,48,0,36,1,2010,4,1,14,13,5,189.5,15,1,Trailblazers,15,-11,3,2,2,Western,19,10,80,33,27,41,32,4,1,0,-12,-11,-15,-9,0,0,16,0,98,40,0,35,1,2010,9,3,12,14,0,189.5,10,3
20101101,Trailblazers,15,-11,3,2,2,Western,19,10,80,33,27,41,32,4,1,0,-12,-11,-15,-9,0,0,16,0,98,40,0,35,1,2010,9,3,12,14,0,189.5,10,3,Bulls,27,11,1,17,4,Eastern,27,27,71,43,33,32,19,3,-1,1,12,11,15,9,0,0,9,0,110,48,0,36,1,2010,4,1,14,13,5,189.5,15,1
20101101,Clippers,26,-1.5,-3,5,6,Western,30,8,82,38,18,16,8,4,7.5,3,-9,0,-10,-6,0,0,10,0,88,42,0,40,0,2010,10,-3,10,13,4,194.5,17,0,Spurs,28,1.5,-1,17,3,Western,32,7,79,38,21,15,12,3,-7.5,1,9,0,10,6,0,0,7,0,97,36,0,39,1,2010,11,-1,7,21,9,194.5,18,1
20101101,Spurs,28,1.5,-1,17,3,Western,32,7,79,38,21,15,12,3,-7.5,1,9,0,10,6,0,0,7,0,97,36,0,39,1,2010,11,-1,7,21,9,194.5,18,1,Clippers,26,-1.5,-3,5,6,Western,30,8,82,38,18,16,8,4,7.5,3,-9,0,-10,-6,0,0,10,0,88,42,0,40,0,2010,10,-3,10,13,4,194.5,17,0
20101101,Kings,15,-1.5,1,8,4,Western,24,16,88,42,24,27,22,4,-4.5,1,3,-17,-8,-11,0,0,16,0,111,54,0,40,1,2010,5,1,9,12,5,206.5,11,2,Raptors,19,1.5,1,17,3,Eastern,25,21,85,39,26,29,21,3,4.5,1,-3,17,8,11,0,0,17,0,108,44,0,42,2,2010,3,1,14,21,9,206.5,14,1
20101101,Raptors,19,1.5,1,17,3,Eastern,25,21,85,39,26,29,21,3,4.5,1,-3,17,8,11,0,0,17,0,108,44,0,42,2,2010,3,1,14,21,9,206.5,14,1,Kings,15,-1.5,1,8,4,Western,24,16,88,42,24,27,22,4,-4.5,1,3,-17,-8,-11,0,0,16,0,111,54,0,40,1,2010,5,1,9,12,5,206.5,11,2
20101102,Bucks,16,-17,1,12,4,Eastern,29,4,72,27,11,25,19,4,-3,2,-14,6,-11,-2,0,0,11,0,76,32,0,40,2,2010,4,1,9,15,3,186.5,17,1,Trailblazers,21,17,-1,18,8,Western,29,10,80,38,24,9,7,5,3,1,14,-6,11,2,0,0,10,0,90,38,0,39,0,2010,10,-1,7,24,7,186.5,12,3
20101102,Trailblazers,21,17,-1,18,8,Western,29,10,80,38,24,9,7,5,3,1,14,-6,11,2,0,0,10,0,90,38,0,39,0,2010,10,-1,7,24,7,186.5,12,3,Bucks,16,-17,1,12,4,Eastern,29,4,72,27,11,25,19,4,-3,2,-14,6,-11,-2,0,0,11,0,76,32,0,40,2,2010,4,1,9,15,3,186.5,17,1
20101102,Cavaliers,15,-9,-2,7,4,Eastern,34,13,74,32,22,26,19,4,3,2,-12,-13,-1,-12,0,0,10,0,88,24,0,44,2,2010,2,-2,9,17,5,190,14,1,Hawks,26,9,-2,17,7,Eastern,29,18,84,37,17,30,21,4,-3,0,12,13,1,12,0,0,14,0,100,30,0,43,2,2010,7,3,9,17,5,190,7,3
20101102,Hawks,26,9,-2,17,7,Eastern,29,18,84,37,17,30,21,4,-3,0,12,13,1,12,0,0,14,0,100,30,0,43,2,2010,7,3,9,17,5,190,7,3,Cavaliers,15,-9,-2,7,4,Eastern,34,13,74,32,22,26,19,4,3,2,-12,-13,-1,-12,0,0,10,0,88,24,0,44,2,2010,2,-2,9,17,5,190,14,1
20101102,Heat,31,15.5,3,34,7,Eastern,39,22,79,46,27,31,25,5,-16.5,1,32,6,28,16,0,0,8,0,129,32,0,47,1,2010,9,3,5,21,12,192,14,3,Timberwolves,14,-15.5,-1,3,2,Western,27,18,84,31,23,38,29,4,16.5,2,-32,-6,-28,-16,0,0,13,0,97,34,0,40,2,2010,10,-1,9,18,6,192,18,1
20101102,Timberwolves,14,-15.5,-1,3,2,Western,27,18,84,31,23,38,29,4,16.5,2,-32,-6,-28,-16,0,0,13,0,97,34,0,40,2,2010,10,-1,9,18,6,192,18,1,Heat,31,15.5,3,34,7,Eastern,39,22,79,46,27,31,25,5,-16.5,1,32,6,28,16,0,0,8,0,129,32,0,47,1,2010,9,3,5,21,12,192,14,3
20101102,Lakers,22,10,2,29,4,Western,39,12,84,43,23,30,24,4,-9,0,19,11,21,27,0,0,20,0,124,46,0,59,1,2010,8,3,5,23,14,202.5,19,3,Grizzlies,22,-10,2,0,5,Western,21,22,92,38,21,29,22,4,9,1,-19,-11,-21,-27,0,0,15,0,105,46,0,36,2,2010,12,2,8,14,7,202.5,12,2
20101102,Grizzlies,22,-10,2,0,5,Western,21,22,92,38,21,29,22,4,9,1,-19,-11,-21,-27,0,0,15,0,105,46,0,36,2,2010,12,2,8,14,7,202.5,12,2,Lakers,22,10,2,29,4,Western,39,12,84,43,23,30,24,4,-9,0,19,11,21,27,0,0,20,0,124,46,0,59,1,2010,8,3,5,23,14,202.5,19,3
20101102,Pistons,13,-17,-1,0,2,Eastern,27,8,78,35,19,20,14,4,6,3,-23,-5,-20,-13,0,0,11,0,86,38,0,38,2,2010,2,-3,12,9,2,188,17,0,Celtics,33,17,-2,23,7,Eastern,26,16,81,42,19,18,18,4,-6,1,23,5,20,13,0,0,10,0,109,46,0,36,3,2010,9,1,2,21,7,188,8,2
20101102,Celtics,33,17,-2,23,7,Eastern,26,16,81,42,19,18,18,4,-6,1,23,5,20,13,0,0,10,0,109,46,0,36,3,2010,9,1,2,21,7,188,8,2,Pistons,13,-17,-1,0,2,Eastern,27,8,78,35,19,20,14,4,6,3,-23,-5,-20,-13,0,0,11,0,86,38,0,38,2,2010,2,-3,12,9,2,188,17,0
20101102,Wizards,24,-2.5,1,11,2,Eastern,27,19,78,37,24,43,36,3,-3.5,2,1,-1,6,2,0,0,9,0,116,36,0,36,2,2010,15,-2,11,12,6,192.5,21,0,Seventysixers,34,2.5,-1,14,3,Eastern,28,17,80,44,30,29,23,4,3.5,3,-1,1,-6,-2,0,0,7,0,115,50,0,35,2,2010,10,-3,8,15,4,192.5,22,0
20101102,Seventysixers,34,2.5,-1,14,3,Eastern,28,17,80,44,30,29,23,4,3.5,3,-1,1,-6,-2,0,0,7,0,115,50,0,35,2,2010,10,-3,8,15,4,192.5,22,0,Wizards,24,-2.5,1,11,2,Eastern,27,19,78,37,24,43,36,3,-3.5,2,1,-1,6,2,0,0,9,0,116,36,0,36,2,2010,15,-2,11,12,6,192.5,21,0
20101103,Celtics,24,-4.5,1,9,6,Eastern,33,11,79,37,29,32,27,5,-7.5,1,3,9,-1,0,0,0,10,0,105,34,0,43,0,2010,8,2,7,12,4,185.5,16,3,Bucks,17,4.5,-1,7,1,Eastern,29,9,86,36,24,31,25,5,7.5,3,-3,-9,1,0,0,0,13,0,102,42,0,42,0,2010,4,-1,11,13,5,185.5,15,1
20101103,Bucks,17,4.5,-1,7,1,Eastern,29,9,86,36,24,31,25,5,7.5,3,-3,-9,1,0,0,0,13,0,102,42,0,42,0,2010,4,-1,11,13,5,185.5,15,1,Celtics,24,-4.5,1,9,6,Eastern,33,11,79,37,29,32,27,5,-7.5,1,3,9,-1,0,0,0,10,0,105,34,0,43,0,2010,8,2,7,12,4,185.5,16,3
20101103,Clippers,22,23.5,-4,22,6,Western,34,12,80,42,18,27,15,5,8.5,4,15,6,14,10,0,0,7,0,107,58,0,41,1,2010,5,-4,14,16,8,195.5,12,0,Thunder,17,-23.5,-2,2,2,Western,31,8,90,34,20,23,20,4,-8.5,1,-15,-6,-14,-10,0,0,16,0,92,42,0,47,2,2010,4,-1,7,26,4,195.5,12,2
20101103,Thunder,17,-23.5,-2,2,2,Western,31,8,90,34,20,23,20,4,-8.5,1,-15,-6,-14,-10,0,0,16,0,92,42,0,47,2,2010,4,-1,7,26,4,195.5,12,2,Clippers,22,23.5,-4,22,6,Western,34,12,80,42,18,27,15,5,8.5,4,15,6,14,10,0,0,7,0,107,58,0,41,1,2010,5,-4,14,16,8,195.5,12,0
20101103,Hawks,25,-1,1,11,3,Eastern,32,28,67,36,13,23,19,5,-10,0,9,2,4,-4,0,0,3,0,94,44,0,35,0,2010,3,4,11,14,3,194,13,4,Pistons,21,1,-2,6,2,Eastern,21,8,90,36,21,15,10,5,10,4,-9,-2,-4,4,0,0,17,0,85,36,0,38,0,2010,7,-4,10,17,3,194,8,0
20101103,Pistons,21,1,-2,6,2,Eastern,21,8,90,36,21,15,10,5,10,4,-9,-2,-4,4,0,0,17,0,85,36,0,38,0,2010,7,-4,10,17,3,194,8,0,Hawks,25,-1,1,11,3,Eastern,32,28,67,36,13,23,19,5,-10,0,9,2,4,-4,0,0,3,0,94,44,0,35,0,2010,3,4,11,14,3,194,13,4
20101103,Jazz,30,6.5,1,23,4,Western,28,25,85,48,28,25,22,4,-10.5,2,17,19,7,19,0,0,7,0,125,64,0,35,2,2010,9,1,8,16,7,206.5,14,1,Raptors,16,-6.5,2,2,4,Eastern,26,20,79,36,25,42,33,4,10.5,2,-17,-19,-7,-19,0,0,10,0,108,46,0,36,1,2010,9,-1,13,13,3,206.5,16,1
20101103,Raptors,16,-6.5,2,2,4,Eastern,26,20,79,36,25,42,33,4,10.5,2,-17,-19,-7,-19,0,0,10,0,108,46,0,36,1,2010,9,-1,13,13,3,206.5,16,1,Jazz,30,6.5,1,23,4,Western,28,25,85,48,28,25,22,4,-10.5,2,17,19,7,19,0,0,7,0,125,64,0,35,2,2010,9,1,8,16,7,206.5,14,1
20101103,Kings,20,-7,-1,5,4,Western,37,17,91,40,26,23,14,5,5,1,-12,-2,-14,-9,0,0,12,0,100,52,0,49,1,2010,4,2,11,22,6,210.5,8,3,Lakers,24,7,3,20,4,Western,36,18,84,39,22,28,23,5,-5,0,12,2,14,9,0,0,7,0,112,46,0,43,0,2010,4,4,7,21,11,210.5,6,4
20101103,Lakers,24,7,3,20,4,Western,36,18,84,39,22,28,23,5,-5,0,12,2,14,9,0,0,7,0,112,46,0,43,0,2010,4,4,7,21,11,210.5,6,4,Kings,20,-7,-1,5,4,Western,37,17,91,40,26,23,14,5,5,1,-12,-2,-14,-9,0,0,12,0,100,52,0,49,1,2010,4,2,11,22,6,210.5,8,3
20101103,Magic,27,24,-1,42,15,Eastern,39,15,92,46,26,32,21,3,-18,1,42,19,39,33,0,0,17,0,128,52,0,56,4,2010,9,-1,10,31,15,204,13,1,Timberwolves,11,-24,-2,6,4,Western,27,6,84,28,29,28,24,5,18,3,-42,-19,-39,-33,0,0,13,0,86,34,0,40,0,2010,6,-2,11,16,6,204,18,1
20101103,Timberwolves,11,-24,-2,6,4,Western,27,6,84,28,29,28,24,5,18,3,-42,-19,-39,-33,0,0,13,0,86,34,0,40,0,2010,6,-2,11,16,6,204,18,1,Magic,27,24,-1,42,15,Eastern,39,15,92,46,26,32,21,3,-18,1,42,19,39,33,0,0,17,0,128,52,0,56,4,2010,9,-1,10,31,15,204,13,1
20101103,Nets,21,-3,-1,10,7,Eastern,28,13,75,32,21,15,14,4,-1,1,-2,-4,-1,-1,0,0,8,0,83,36,0,36,2,2010,4,-1,6,17,5,186,16,2,Hornets,21,3,-3,11,3,Eastern,30,13,72,31,18,23,18,4,1,3,2,4,1,1,0,0,11,0,85,36,0,41,3,2010,7,-3,7,19,5,186,16,0
20101103,Hornets,21,3,-3,11,3,Eastern,30,13,72,31,18,23,18,4,1,3,2,4,1,1,0,0,11,0,85,36,0,41,3,2010,7,-3,7,19,5,186,16,0,Nets,21,-3,-1,10,7,Eastern,28,13,75,32,21,15,14,4,-1,1,-2,-4,-1,-1,0,0,8,0,83,36,0,36,2,2010,4,-1,6,17,5,186,16,2
20101103,Nuggets,25,-4.5,1,10,3,Western,26,18,89,41,21,12,9,4,-3.5,1,-1,4,-4,2,0,0,13,0,101,52,0,39,3,2010,7,1,7,28,10,205,11,2,Mavericks,22,4.5,1,11,5,Western,33,13,84,39,17,19,17,4,3.5,1,1,-4,4,-2,0,0,12,0,102,42,0,45,2,2010,6,1,7,15,7,205,13,2
20101103,Mavericks,22,4.5,1,11,5,Western,33,13,84,39,17,19,17,4,3.5,1,1,-4,4,-2,0,0,12,0,102,42,0,45,2,2010,6,1,7,15,7,205,13,2,Nuggets,25,-4.5,1,10,3,Western,26,18,89,41,21,12,9,4,-3.5,1,-1,4,-4,2,0,0,13,0,101,52,0,39,3,2010,7,1,7,28,10,205,11,2
20101103,Rockets,22,-13,-1,9,6,Western,34,10,93,39,26,18,13,4,-5,3,-8,0,-2,6,0,0,11,0,99,44,0,45,3,2010,4,-3,15,24,8,205.5,12,0,Pelicans,20,13,3,11,11,Western,33,19,79,36,22,42,30,4,5,0,8,0,2,-6,0,0,12,0,107,28,0,45,3,2010,9,3,9,13,5,205.5,8,3
20101103,Pelicans,20,13,3,11,11,Western,33,19,79,36,22,42,30,4,5,0,8,0,2,-6,0,0,12,0,107,28,0,45,3,2010,9,3,9,13,5,205.5,8,3,Rockets,22,-13,-1,9,6,Western,34,10,93,39,26,18,13,4,-5,3,-8,0,-2,6,0,0,11,0,99,44,0,45,3,2010,4,-3,15,24,8,205.5,12,0
20101103,Seventysixers,21,28,1,32,8,Eastern,45,24,81,38,18,25,21,5,2,4,26,15,20,26,1,0,9,0,101,46,0,54,0,2010,9,-4,5,12,4,204.5,10,0,Pacers,19,-28,2,2,5,Eastern,35,10,89,28,19,17,12,4,-2,1,-26,-15,-20,-26,0,1,11,0,75,34,0,46,3,2010,6,2,8,22,7,204.5,13,2
20101103,Pacers,19,-28,2,2,5,Eastern,35,10,89,28,19,17,12,4,-2,1,-26,-15,-20,-26,0,1,11,0,75,34,0,46,3,2010,6,2,8,22,7,204.5,13,2,Seventysixers,21,28,1,32,8,Eastern,45,24,81,38,18,25,21,5,2,4,26,15,20,26,1,0,9,0,101,46,0,54,0,2010,9,-4,5,12,4,204.5,10,0
20101103,Suns,20,-1,-1,6,7,Western,24,19,92,41,25,23,20,4,1,2,-2,-1,-2,0,0,0,16,0,110,54,0,40,4,2010,9,-1,4,21,8,208,13,1,Spurs,22,1,1,11,4,Western,34,24,77,42,22,32,22,4,-1,1,2,1,2,0,0,0,11,0,112,56,0,45,1,2010,6,1,10,14,6,208,23,2
20101103,Spurs,22,1,1,11,4,Western,34,24,77,42,22,32,22,4,-1,1,2,1,2,0,0,0,11,0,112,56,0,45,1,2010,6,1,10,14,6,208,23,2,Suns,20,-1,-1,6,7,Western,24,19,92,41,25,23,20,4,1,2,-2,-1,-2,0,0,0,16,0,110,54,0,40,4,2010,9,-1,4,21,8,208,13,1
20101103,Warriors,26,2.5,-1,18,8,Western,29,28,92,38,23,34,26,4,-3.5,1,6,1,5,12,0,0,19,0,115,38,0,48,2,2010,11,-1,10,30,13,219.5,19,2,Grizzlies,28,-2.5,-1,2,2,Western,30,22,82,42,26,25,17,5,3.5,2,-6,-1,-5,-12,0,0,9,0,109,48,0,39,0,2010,10,-1,13,18,8,219.5,19,2
20101103,Grizzlies,28,-2.5,-1,2,2,Western,30,22,82,42,26,25,17,5,3.5,2,-6,-1,-5,-12,0,0,9,0,109,48,0,39,0,2010,10,-1,13,18,8,219.5,19,2,Warriors,26,2.5,-1,18,8,Western,29,28,92,38,23,34,26,4,-3.5,1,6,1,5,12,0,0,19,0,115,38,0,48,2,2010,11,-1,10,30,13,219.5,19,2
20101104,Bulls,27,-15,2,5,6,Eastern,30,25,81,42,21,27,19,4,-7,1,-8,-4,-10,-18,0,0,12,0,112,46,0,42,2,2010,8,2,6,19,9,204.5,20,2,Knicks,27,15,-1,21,6,Eastern,28,17,80,40,25,29,24,4,7,2,8,4,10,18,0,0,10,0,120,36,0,38,4,2010,11,-2,6,24,16,204.5,17,1
